control,StartDate,EndDate,Duration,RecordedDate,ResponseId,Prolific ID,avg_learn_art,Consent_3,Age,Gender,Ethnicity,Education,Income,avg_learn_phil,accuracy_pre,accuracy_post,confi_trial_pre,confi_trial_post,happy_pre_1,understanding_pre_1,Q1_pre,Q1_confi_pre_1,attention_slider_1_1,Q2_pre,Q2_confi_pre_1,Q3_pre,Q3_confi_pre_1,Q4_pre,Q4_confi_pre_1,Q5_pre,Q5_confi_pre_1,Q6_pre,Q6_confi_pre_1,Q7_pre,Q7_confi_pre_1,Q8_pre,Q8_confi_pre_1,Q9_pre,Q9_confi_pre_1,Q10_pre,Q10_confi_pre_1,confidence_1_1,Q1_post,Q1_confi_1,Q1_learn_1,Q2_post,Q2_confi_1,Q2_learn_1,Q3_post,Q3_confi_1,Q3_learn_1,Q4_post,Q4_confi_1,Q4_learn_1,Q5_post,Q5_confi_1,Q5_learn_1,Q6_post,Q6_confi_1,Q6_learn_1,Q7_post,Q7_confi_1,Q7_learn_1,Q8_post,Q8_confi_1,Q8_learn_1,Q9_post,Q9_confi_1,Q9_learn_1,Q10_post,Q10_confi_1,attention_slider_2_1,Q10_learn_1,Confidence_2_1,happy_post_1,understanding_post_1,attention_slider_3_1,Q279,Q280,Q281,condition
noai,2026-02-03 08:44:15,2026-02-03 08:52:05,469,2026-02-03 08:52:05,R_2QxSRoMqcgMd9Sh,6978e94c86ef2c792e089759,38,4,32,2,7,5,1,63.8,0.4,0.4,0,3.1,45,19,3,0,100,1,0,2,0,2,0,1,0,2,0,3,0,3,0,1,0,1,0,0,3,22,100,1,0,48,2,9,63,1,0,31,1,0,86,3,0,14,2,0,80,2,0,88,1,0,45,2,0,0,83,10,52,0,50,,Not sure,,control
noai,2026-02-03 08:44:04,2026-02-03 08:52:10,486,2026-02-03 08:52:11,R_2fi5d3JL6oOtMzv,65e482b9e52be6ba546a42ba,15,4,26,1,1,4,3,32.1,0.8,0.4,8.56,28.9,32,23,3,10,100,3,0,1,2,1,73,1,3,1,9,3,47,1,1,3,5,1,0,20,3,48,61,3,33,63,2,14,8,1,23,29,1,9,10,2,42,16,3,71,9,1,17,28,2,14,64,1,18,0,33,30,39,19,48,,whether questioning principles of philosophy makes you a happier person?,,control
noai,2026-02-03 08:39:01,2026-02-03 08:52:25,804,2026-02-03 08:52:26,R_8fjTPGan0KzmuVb,697b562d647c14a606e5e921,77,4,34,2,1,4,2,77,0.6,0.6,57.33,66.2,65,49,3,50,100,2,36,1,97,1,73,3,50,3,32,3,48,1,35,1,70,1,98,20,1,72,74,1,60,75,3,60,76,1,84,77,2,55,76,3,36,79,2,56,77,1,85,82,1,91,76,1,63,59,78,20,68,49,50,,How accurately people estimate their own level of knowledge,,control
noai,2026-02-03 08:40:28,2026-02-03 08:52:29,721,2026-02-03 08:52:30,R_2HBrjrAb192XKF0,5e99760adc79bf1a87441b86,28,4,31,1,1,4,2,80.1,0.6,0.5,13.44,30.6,51,65,4,11,100,3,13,1,14,3,13,1,19,3,15,1,14,1,4,1,31,3,0,20,1,37,92,1,21,84,3,13,62,2,37,82,1,16,78,3,60,68,1,23,87,1,32,84,3,45,90,2,22,82,74,10,24,5,50,,The relationship between subject understanding and motivation to learn/sustain interest,,control
noai,2026-02-03 08:43:49,2026-02-03 08:52:48,539,2026-02-03 08:52:49,R_2p6QYZWWkmWXaql,6978c567f25eda92929111ae,59,4,34,2,1,5,4,85.3,0.6,0.5,10.44,12.3,93,52,3,30,100,3,2,1,3,1,6,1,8,1,3,3,8,2,10,2,26,2,4,20,1,21,96,3,10,83,1,10,84,2,10,82,2,9,91,1,14,86,2,22,88,3,11,86,1,6,72,1,10,87,85,20,92,0,47,,General publics awareness of philosophy.,,control
noai,2026-02-03 08:38:23,2026-02-03 08:53:53,929,2026-02-03 08:53:54,R_1IGrKQQwDuNjHCV,6942d96507ca4dc6182472ed,51,4,43,2,7,7,6,83.8,0.6,0.5,9.33,1.8,71,57,3,5,100,3,1,1,5,1,16,1,0,3,0,3,25,1,7,2,41,2,0,10,1,2,88,3,0,81,1,3,90,3,0,85,3,0,79,1,0,73,2,0,83,1,0,86,1,13,93,3,0,0,80,10,69,0,49,,"How our confidence in a topic changes after we've been exposed to complex ideas. For example, my confidence was a little too high for only having taken one philosophy course in college. I realize now that I know nothing about philosophy.",I would love to know the answers to see how well I did.,control
noai,2026-02-03 08:44:35,2026-02-03 08:53:53,557,2026-02-03 08:53:54,R_17QmouLDBtv28jD,6941861c4b1dda01ceed62ff,9,4,22,3,1,3,1,100,0.8,0.7,37.89,69,43,5,3,13,100,2,55,1,100,1,100,1,30,3,0,1,13,1,0,1,100,1,30,30,1,43,100,1,64,100,1,100,100,1,74,100,1,43,100,2,91,100,2,67,100,1,36,100,1,100,100,3,72,0,100,10,40,5,51,,How highly people rate their own understanding of a subject before and after answering questions about the subject.,,control
noai,2026-02-03 08:46:09,2026-02-03 08:53:54,465,2026-02-03 08:53:55,R_3JOZ9KAf63ksINp,697ce23c1829fe252ad03260,16,4,39,1,1,6,4,11.3,0.6,0.5,1.33,5.4,0,21,3,5,100,1,0,1,0,1,17,1,0,3,0,2,0,2,0,1,7,1,0,10,3,6,18,1,10,26,3,6,5,1,8,7,1,3,20,1,4,5,3,4,3,2,0,0,1,4,0,2,9,0,29,10,2,0,50,,If later recognition of words or topics influenced subsequent decision making and certainty.,No,control
noai,2026-02-03 08:48:06,2026-02-03 08:55:26,439,2026-02-03 08:55:26,R_8znsMAf2L3LcO7D,6440132550963a139bc33416,32,4,35,1,1,4,2,47.6,0.6,0.4,56.78,43.9,42,28,3,70,100,3,54,1,76,3,80,1,42,3,38,3,57,3,43,1,82,1,49,50,1,50,47,3,47,46,3,16,28,3,17,23,1,41,50,3,37,69,3,36,60,1,60,56,1,97,61,3,38,0,36,30,40,24,52,,"not much idea, many concepts were not in my field of knowledge",,control
noai,2026-02-03 08:45:53,2026-02-03 08:56:28,635,2026-02-03 08:56:29,R_8gO5ajWkLKkLMoS,62b605a0d50fd9356dc33201,17,4,52,2,1,3,2,34.8,0.5,0.4,7.89,24.3,72,29,4,5,100,1,5,1,2,2,28,1,5,1,6,2,0,1,0,2,41,1,7,10,2,15,28,2,3,13,2,34,91,2,5,12,3,11,18,1,77,47,3,10,16,1,11,25,1,71,50,1,6,49,48,60,79,21,53,,memory,it was a bit boring,control
noai,2026-02-03 08:47:08,2026-02-03 08:56:34,565,2026-02-03 08:56:34,R_2PCem3OuUe8rBiG,697b28306ddf21848ff6b3b7,0,4,24,2,1,4,2,1.3,0.4,0.2,2.44,0.9,13,2,4,0,100,2,0,1,0,1,0,2,0,3,0,3,22,1,0,2,0,1,0,0,1,0,0,2,0,0,2,0,0,2,0,0,2,9,0,2,0,2,3,0,0,1,0,0,3,0,0,3,0,0,11,0,5,0,48,,peoples views and knowledge on philosophy,,control
noai,2026-02-03 08:47:08,2026-02-03 08:56:41,572,2026-02-03 08:56:41,R_2I6qTF1CZ0nA2xG,6659c64e90a02f94c92e944d,26,4,26,2,3,4,7,31.3,0.5,0.4,52.11,45.1,92,58,4,2,100,2,3,1,98,1,97,1,56,3,3,3,48,1,99,2,61,1,99,40,3,48,29,3,49,4,1,98,3,3,48,88,3,11,91,1,47,5,3,2,93,1,100,0,1,0,0,2,48,0,0,30,98,14,49,,"How much knowledge we have of philosophy or if we don't know much, how we're able to put two and two together to guess on concepts",,control
noai,2026-02-03 08:36:06,2026-02-03 08:57:48,1302,2026-02-03 08:57:49,R_7ssul0mPJLLMdRQ,69790748e8f789a6f026db61,96,4,48,2,1,5,5,76.3,0.9,0.8,85.78,78.4,65,97,3,100,100,3,98,3,51,1,100,1,77,1,97,1,69,1,81,1,100,1,99,80,1,77,53,1,77,92,1,72,62,1,81,96,1,84,77,3,71,69,3,84,66,1,79,83,1,64,87,1,95,0,78,80,79,84,52,,How well do people understand philosophy,,control
noai,2026-02-03 08:52:03,2026-02-03 08:57:56,353,2026-02-03 08:57:57,R_6vg3IeFWdnoiM25,697cd1f0e777cee1ba65ad8b,73,4,23,1,1,4,5,74.4,0.5,0.5,79,83.4,90,72,2,89,75,2,86,1,79,3,76,1,81,1,75,3,88,1,74,3,76,1,63,80,2,93,78,1,86,74,2,86,75,1,95,82,2,84,77,1,87,77,3,84,63,1,88,66,3,81,83,1,50,75,69,100,94,100,50,,Philosophical understanding,NO,control
noai,2026-02-03 08:43:32,2026-02-03 08:58:24,892,2026-02-03 08:58:25,R_7i8rVI2VBroJCrS,69455c7c648d52a20a3ef1c9,100,4,67,2,1,7,3,99.9,0.4,0.5,63,62.5,75,68,3,75,100,1,75,1,77,3,60,1,51,3,44,3,84,1,60,2,51,3,50,30,1,67,100,3,77,100,1,49,99,3,34,100,1,84,100,1,67,100,2,53,100,1,79,100,3,41,100,2,74,100,100,40,95,26,49,,"Knowledge of philosophy, memory of correlation between first questions and second questions.","Yes, Learning more",control
noai,2026-02-03 08:44:40,2026-02-03 08:59:02,861,2026-02-03 08:59:02,R_8PM1EZPyCCbQE8C,5fb344483d8b23a8d2d106ca,8,4,31,1,1,3,2,55.1,0.5,0.3,17.89,19.8,25,15,3,10,100,2,7,1,57,3,50,2,20,1,0,3,16,1,33,2,10,1,8,20,1,37,75,1,14,59,2,52,46,3,5,45,3,21,60,3,37,46,2,6,46,3,5,58,1,8,70,3,13,0,46,20,38,0,49,,Whether flipping a question round (a previous answer becomes the question) makes people remember something they could not before.,,control
noai,2026-02-03 08:51:39,2026-02-03 08:59:09,450,2026-02-03 08:59:10,R_2c6L1sIIPq9wUyE,5da0e89440b1c70014aaf74b,5,4,40,1,1,3,3,10.6,0.4,0.6,26.67,9.7,69,49,4,51,100,1,28,1,49,2,48,1,22,1,0,3,25,1,22,2,19,3,24,10,1,6,7,1,9,9,3,7,10,1,20,0,1,20,8,1,9,11,2,12,10,3,6,35,1,0,9,2,8,11,7,10,52,9,50,,Knowledge & honestly,,control
noai,2026-02-03 08:49:05,2026-02-03 08:59:18,612,2026-02-03 08:59:18,R_8sHSz8pYLReOoYV,667eb5226d9ea85ec3604000,31,4,23,1,1,4,2,45.2,0.5,0.5,6.33,20.6,43,34,3,9,100,3,8,1,0,3,7,1,4,3,5,3,22,3,3,2,1,1,5,10,1,19,66,3,6,42,2,36,78,1,26,48,1,37,16,2,50,65,2,8,5,1,11,83,3,2,25,1,11,0,24,20,38,4,49,,People's philosophical knowledge and abilities,,control
noai,2026-02-03 08:46:13,2026-02-03 08:59:33,800,2026-02-03 08:59:33,R_81Ql0ZgBpIUQcI2,61479a05be49d6cf0dda2458,23,4,40,2,1,4,2,29.8,0.7,0.3,25.33,22,36,41,3,38,100,3,5,1,40,1,40,2,24,1,26,3,40,1,20,2,13,1,22,10,3,28,28,3,35,33,1,27,36,2,6,19,1,25,39,3,19,26,3,29,30,1,25,27,3,7,24,3,19,0,36,10,29,16,50,,either testing knowledge or to see how our happiness changes following a knowledge test with specific questions,,control
noai,2026-02-03 08:47:28,2026-02-03 08:59:58,749,2026-02-03 08:59:58,R_5FwAcRDAnfGGCu6,6944279b6ce0185ccdba8208,78,4,26,1,4,4,5,82.5,0.7,0.7,12.56,30,64,43,3,38,100,2,8,1,22,1,75,1,0,1,36,2,0,1,9,1,0,3,0,20,1,45,84,3,0,83,1,6,83,3,58,83,3,58,81,1,0,81,1,0,85,1,49,84,1,30,78,1,54,82,83,30,35,11,50,,Understanding philosophy,,control
noai,2026-02-03 08:47:43,2026-02-03 09:00:16,752,2026-02-03 09:00:16,R_8QAYhzwxleTMnYS,67696e1e6cf66476feee240e,2,4,69,1,1,4,2,29.8,0.2,0.1,7.89,13.3,93,61,3,13,100,1,6,1,11,3,9,2,5,3,7,3,3,2,5,2,7,3,14,10,2,6,100,2,3,9,2,20,9,3,5,100,3,3,41,2,24,5,2,3,6,1,8,8,3,0,12,2,61,0,8,10,92,8,51,,Philosophy,No,control
noai,2026-02-03 08:49:27,2026-02-03 09:00:20,652,2026-02-03 09:00:20,R_2DY1h84viX5X9qv,696a04f0f12a9ef4b096f6df@email.prolific.com,74,4,36,1,1,4,3,72.5,0.4,0.6,36.89,54.3,60,68,2,19,100,1,34,1,14,1,26,1,54,2,15,3,34,3,40,1,97,2,25,30,1,63,77,1,63,67,2,27,64,3,57,66,3,40,80,2,68,61,1,67,78,1,21,78,1,82,84,1,55,0,70,30,61,10,48,,the general public's understanding of philosophy.,,control
noai,2026-02-03 08:47:11,2026-02-03 09:00:34,802,2026-02-03 09:00:34,R_8cCVCju7JLuOSgy,669c38ad234af70d89c1166c,100,4,26,2,1,4,3,100,0.6,0.1,0.78,0,50,7,3,7,100,3,0,1,0,2,2,3,0,3,0,1,0,2,0,1,0,1,0,0,3,0,100,3,0,100,2,0,100,3,0,100,3,0,100,1,0,100,2,0,100,2,0,100,3,0,100,2,0,100,100,0,66,0,51,,How a persons happiness differs based on whether they believe they have confidently answered questions correctly,,control
noai,2026-02-03 08:39:50,2026-02-03 09:00:53,1262,2026-02-03 09:00:54,R_2fjSl5eK8fqhoOJ,63d79ce309ec7612b9c62c35,51,4,36,1,1,4,4,83,0.5,0.4,21.67,17.5,59,63,2,33,100,1,4,1,54,1,34,1,55,3,7,1,31,1,0,2,11,2,0,20,3,16,88,3,23,83,1,10,76,3,38,81,1,11,85,2,16,85,2,9,81,1,30,80,1,12,82,3,10,0,89,10,60,15,47,,Examining confidence in understanding of a complicated subject before and after being confronted with the truth of having no knowledge of it and the willingness to accept it.,,control
noai,2026-02-03 08:50:30,2026-02-03 09:01:14,643,2026-02-03 09:01:14,R_57PSjrtb6IXqrAQ,695fe4d93fcd8bc4b641f317,63,4,26,1,2,3,2,64.1,0.3,0.3,16.33,33.2,51,59,3,29,100,2,11,1,69,1,62,2,5,3,0,3,33,2,0,2,0,2,0,30,3,36,95,3,56,69,1,78,68,2,14,74,3,12,78,1,31,46,2,19,49,3,29,67,3,24,45,1,33,0,50,10,48,15,51,,what i know about philosophy,,control
noai,2026-02-03 08:44:37,2026-02-03 09:01:25,1008,2026-02-03 09:01:26,R_8NkvITVhpzi3unk,66da137eddf3ba8e75b65d15,64,4,31,2,1,4,2,65.5,0.4,0.6,10.56,11,79,5,4,23,100,2,21,1,8,1,33,3,0,1,0,3,8,1,0,2,35,2,0,20,1,12,71,1,13,58,1,0,65,1,19,58,3,18,65,2,0,58,2,16,68,1,12,66,1,17,75,3,3,0,71,10,60,3,51,,I'm wondering if you were testing if happiness levels dropped after being confronted by a series of potentially difficult questions that we might not know the answers to.,"This was interesting to do, thank you! It's made me realise that there are a number of philosophical arguments that I've vaguely heard of but definitely don't fully understand. ",control
noai,2026-02-03 08:54:14,2026-02-03 09:02:29,495,2026-02-03 09:02:29,R_21vGgTyz1I50TDs,69790c4c9bae6e6d3471dec3,35,4,24,2,1,5,1,62.9,0.2,0,8,38,68,28,2,9,100,3,6,2,0,3,42,2,17,1,5,3,8,2,7,2,11,3,9,10,3,21,62,3,65,66,2,21,59,2,8,64,3,30,58,2,14,68,2,57,60,3,60,60,3,68,70,3,36,0,62,20,70,7,51,,I find it difficult and realised how little knowledge I had,,control
noai,2026-02-03 08:49:24,2026-02-03 09:02:57,812,2026-02-03 09:02:57,R_8InHTN7NmPXdk9H,697a4495e8939f3f4d193e5a,67,4,32,2,2,5,2,39.2,0.3,0.3,37,29.7,45,43,2,7,100,3,17,1,49,3,0,1,55,2,42,3,41,2,38,3,39,2,45,40,2,16,39,1,46,33,3,27,38,3,29,19,1,16,45,3,34,44,2,21,42,3,33,43,2,37,44,1,38,49,45,30,61,76,76,,philosophy and human interaction,more shorter questions,control
noai,2026-02-03 08:50:54,2026-02-03 09:03:06,732,2026-02-03 09:03:07,R_11bj20ljybQzlx1,6965ba772b55e614116e4954,88,4,28,1,2,5,2,93.3,0.7,0.5,79.11,92.9,82,68,3,46,100,2,50,1,100,1,100,1,100,1,93,3,88,1,100,2,62,1,73,70,3,100,100,3,100,100,3,100,93,1,74,79,1,81,84,1,100,96,3,86,85,1,100,100,1,100,96,3,88,0,100,70,85,88,51,,Knowledge about philosophy and how willing people are ready to learn,non,control
noai,2026-02-03 08:55:27,2026-02-03 09:03:37,490,2026-02-03 09:03:38,R_8dEmO8tQSu9ahRh,65a6a462a2f1c01d86077b8c,72,4,59,2,1,2,3,21.8,0.6,0.1,18.11,17.2,52,48,3,22,100,1,10,1,21,1,36,3,20,1,31,3,27,1,2,2,4,1,26,30,1,23,35,3,10,18,2,31,26,3,17,20,3,23,23,2,22,19,2,13,19,2,12,23,3,6,16,3,15,0,19,20,58,18,51,,knowledge of philosophy and philosophers,,control
noai,2026-02-03 08:39:31,2026-02-03 09:04:14,1482,2026-02-03 09:04:14,R_5pWAtRQuCSSkaN0,698131d58ccd103588cb5ca6,21,4,29,2,1,4,3,73.6,0.6,0.4,5.89,8.7,84,48,3,30,20,2,0,1,0,1,0,1,23,2,0,1,0,2,0,2,0,1,0,0,3,67,78,1,0,72,1,0,47,3,0,73,2,1,78,2,0,67,3,0,77,1,0,84,1,0,85,2,19,0,75,0,82,22,51,,Philosophical history,,control
noai,2026-02-03 08:58:40,2026-02-03 09:05:33,412,2026-02-03 09:05:34,R_3ghuBve88NXUqhX,6944039e9cdd53cee70f5dad,0,4,35,2,1,4,4,44.7,0.5,0.4,2.22,3.1,80,29,3,20,100,2,0,1,0,1,11,1,0,1,0,3,0,3,0,2,0,2,0,0,1,0,65,3,14,54,1,17,16,2,0,34,1,0,84,2,0,78,3,0,73,2,0,4,1,0,23,3,0,0,16,0,14,0,50,,How you feel when you know none of the answers being asked of you and how that affects your mood and attitudes towards yourself.,,control
noai,2026-02-03 08:56:34,2026-02-03 09:06:38,603,2026-02-03 09:06:39,R_2II0hwp6ZzfpANr,6978c9de12be2c3293c32576,0,4,33,2,1,3,5,13.8,0.4,0.5,3.11,10.4,67,23,3,24,100,2,0,1,0,1,13,1,0,2,0,3,4,3,0,2,0,2,0,10,3,11,8,2,0,0,2,0,0,1,4,0,1,4,51,1,44,0,1,17,23,1,24,56,3,0,0,3,0,0,0,20,62,0,48,,"Perhaps ability to answer second set of questions correctly, if you had retained some of the information in the first set of questions.",,control
noai,2026-02-03 08:59:16,2026-02-03 09:07:11,474,2026-02-03 09:07:12,R_3DUvigHtXomzXvR,697a46eee5b53d928795bee9,60,4,39,1,1,5,4,33.6,0.7,0.3,16.56,18.8,34,61,3,9,100,2,5,1,4,1,25,1,5,3,2,3,4,1,8,1,29,1,83,20,3,18,57,1,7,28,2,2,15,1,32,37,2,6,20,3,13,32,3,21,33,2,2,12,1,62,37,2,25,39,65,10,37,17,50,,General knowledge of philosophical concepts.  Maybe also mood before and after thinking about philosophical concepts,,control
noai,2026-02-03 08:42:04,2026-02-03 09:09:00,1616,2026-02-03 09:09:00,R_7Pw2Zcrps81IE00,696408926149867c68c04739,100,4,62,1,3,7,2,98.6,0.7,0.6,20.89,10.1,75,50,3,3,100,1,2,1,50,1,33,1,50,2,4,1,18,1,4,2,6,1,51,30,2,2,86,1,7,100,1,16,100,3,20,100,1,7,100,1,8,100,3,7,100,3,10,100,1,12,100,1,12,0,100,20,24,14,49,,How one before and after a study.,,control
noai,2026-02-03 08:59:13,2026-02-03 09:10:14,661,2026-02-03 09:10:15,R_3JPDMIfUm6OEv8f,694eebfe98888616c1a6bfd2,0,4,38,1,1,3,6,0,0.3,0.3,7.67,9.2,55,18,2,6,100,3,4,2,10,2,49,1,6,1,4,3,16,2,8,2,11,3,4,40,1,19,0,2,4,0,3,10,0,2,5,0,3,7,0,1,12,0,2,9,0,3,8,0,3,8,0,1,10,0,0,30,42,3,49,,Knowledge of philosophy.,,control
noai,2026-02-03 08:57:22,2026-02-03 09:10:30,787,2026-02-03 09:10:30,R_8IIak1RdIsAi03D,677290d05f90407e4cd2e99b,50,4,40,2,1,5,5,49.3,0.4,0.4,30.33,36.5,75,48,2,23,100,2,25,1,46,3,41,1,25,1,36,3,38,1,33,2,16,3,31,10,3,40,43,3,46,57,2,34,46,1,29,57,1,64,43,1,32,49,3,24,57,1,58,50,3,15,35,2,23,0,56,20,60,14,53,,"Not sure, memory and associated words/themes?",,control
noai,2026-02-03 08:45:49,2026-02-03 09:11:06,1517,2026-02-03 09:11:06,R_7Ea30wu4xrPouUl,695ffb067d7ad5092a6d7716,83,4,23,1,1,3,1,57.2,0.3,0.1,50.78,54.7,92,49,3,80,100,1,32,1,76,2,84,3,26,3,25,3,66,2,64,3,18,1,70,30,2,73,40,3,36,66,2,42,58,3,25,8,3,64,36,2,65,31,2,79,78,1,89,89,3,21,88,3,53,0,78,40,98,28,50,,To judge philosophy understanding,,control
noai,2026-02-03 08:50:43,2026-02-03 09:11:22,1239,2026-02-03 09:11:22,R_79M1mupdvR9UTy9,697a75a62232e02fbcdf2a29,15,4,65,2,1,7,1,2.4,0.4,0.3,0.56,5,41,60,4,0,100,3,0,1,0,3,2,1,0,3,0,3,5,1,0,2,0,3,0,0,1,4,12,3,20,0,1,3,0,3,0,8,3,2,0,2,0,0,2,10,4,1,2,0,3,0,0,3,9,0,0,0,45,0,51,,"I started out thinking I knew something about Philosophy only to discover that I didn't know the answers to any of your questions, so maybe you are studying how much people think they know about a subject vs how much they actually know?",No.,control
noai,2026-02-03 08:47:18,2026-02-03 09:11:29,1450,2026-02-03 09:11:29,R_8MDL6r5bMXwAwph,6978c457ed039d215eea38c4,90,4,30,2,2,5,2,89,1,0.1,58.89,52.7,99,68,3,65,100,3,90,1,100,1,91,1,86,1,84,1,44,1,6,1,0,1,55,40,2,46,92,2,23,91,2,78,92,3,95,90,3,31,78,3,47,87,3,68,92,1,90,90,2,20,86,3,29,0,92,10,7,20,50,,knowledge of philosophy,none,control
noai,2026-02-03 08:55:14,2026-02-03 09:11:34,979,2026-02-03 09:11:35,R_1XgeId1vwfHrIe5,696e359c55ffbd562998da80,75,4,45,1,2,5,2,88.4,0.9,0.6,76.33,67,93,93,3,62,100,3,83,1,77,3,73,1,90,1,85,1,86,1,74,1,77,1,53,80,2,30,88,2,38,75,1,100,66,1,69,75,3,35,99,1,88,100,1,99,96,3,29,85,1,92,100,1,90,0,100,60,59,54,47,,The general population understanding of Philosophy and honesty.,None at the moment.,control
noai,2026-02-03 08:55:24,2026-02-03 09:12:16,1011,2026-02-03 09:12:16,R_5fvFUNt4qaelCaa,69456d0b6f462223aa52768a,63,4,39,1,1,3,2,64.3,0.8,0.7,49.67,47.3,88,45,3,54,100,2,7,1,82,1,60,1,43,1,22,3,29,1,60,1,57,1,93,40,3,55,39,1,16,42,1,52,83,1,52,69,1,28,87,1,64,55,2,35,86,1,52,75,1,81,67,2,38,0,40,30,89,42,49,,I am not sure to be honest.,,control
noai,2026-02-03 09:06:49,2026-02-03 09:12:56,366,2026-02-03 09:12:56,R_2QA0oFItchl0C2l,62a2042e8813ab2f55d8ecf9,42,4,25,2,1,4,2,45,0.4,0.4,27.11,24.7,61,40,3,36,100,2,39,1,24,1,35,2,21,3,35,3,19,3,26,1,35,2,9,30,1,45,41,3,16,43,2,29,34,3,14,41,1,19,63,2,10,42,2,49,25,3,14,42,1,19,69,1,32,0,50,20,39,25,50,,philosphy level and hapiness levels,,control
noai,2026-02-03 08:59:14,2026-02-03 09:13:39,864,2026-02-03 09:13:39,R_6nd6qQ0gpF7wWVU,697f6f3c7bea523bddc2a130,36,4,64,1,1,3,7,49.9,0.5,0.2,39.89,43.9,75,66,3,56,100,3,36,1,31,1,71,1,31,2,38,3,71,3,34,2,34,2,28,40,3,64,66,1,32,23,2,52,49,3,30,34,2,35,68,2,48,53,2,67,48,1,19,40,3,54,49,3,38,59,69,40,78,45,48,,Physocialgy,,control
noai,2026-02-03 09:03:56,2026-02-03 09:13:50,593,2026-02-03 09:13:50,R_2oGTqDgKcwxLeML,5d3f7902e945e000191de6e4,19,4,32,1,1,2,1,26.5,0.1,0.5,7.78,10.2,35,61,4,0,100,2,0,2,0,3,25,3,35,3,0,2,0,1,0,2,35,3,0,10,3,10,34,1,16,18,1,0,8,3,0,17,3,14,19,1,0,9,1,24,40,3,0,20,3,38,61,1,0,41,39,10,20,15,49,,how much knowledge people had,,control
noai,2026-02-03 08:55:28,2026-02-03 09:13:51,1103,2026-02-03 09:13:51,R_2WUyd60I11yLn1Z,613b39689424ca81b2776572,75,4,44,2,1,3,2,50.4,0.5,0.7,48.78,39.9,76,44,4,17,100,3,74,1,36,3,51,3,23,1,38,3,47,1,69,2,53,1,82,60,2,36,56,1,66,54,1,17,56,1,32,29,1,14,57,2,29,40,1,88,67,1,60,58,1,27,47,2,30,0,40,40,87,24,51,,A little confused on how to answer this,,control
noai,2026-02-03 08:49:48,2026-02-03 09:14:12,1463,2026-02-03 09:14:12,R_8fNmeP4zB8Xoy1N,656896c5fc28619e730f3b8a,12,4,64,1,1,5,2,64.3,0.4,0.5,0.44,4.4,62,10,3,3,100,3,0,3,0,3,14,2,1,1,0,3,0,1,0,2,0,3,0,10,3,5,61,1,6,61,1,0,67,3,7,77,1,8,66,2,7,66,2,1,48,1,1,73,1,1,53,3,8,72,71,10,68,1,51,,"How our prior perceptions of our knowledge can be altered by a reality check. Also how that could make one feel after realising that, or how thinking about philisophical concepts can affect our happiness in the moment?",One of the slider choices slightly confused me towards the end.,control
noai,2026-02-03 09:07:06,2026-02-03 09:18:18,672,2026-02-03 09:18:19,R_2KuYmyde90wg37j,6659f937e570ab09f05021a3,21,4,32,2,1,4,2,41,0.5,0.3,2.89,9.3,13,49,3,6,100,3,0,1,1,1,4,2,0,3,3,3,16,1,0,2,0,3,0,10,1,20,35,1,30,46,2,2,23,1,5,15,3,34,44,3,0,37,3,0,64,2,0,27,3,0,70,2,2,0,49,10,12,4,50,,How I rate my understanding of a topic before and after being asked specific knowledge questions about it,,control
noai,2026-02-03 09:05:41,2026-02-03 09:19:18,817,2026-02-03 09:19:19,R_6BZH7DXud4pIzW9,6980f1e2ccbe755fb275c121,0,4,47,2,1,3,4,81.8,0.6,0.6,26.89,42,34,73,2,14,100,1,0,1,62,1,29,1,62,1,21,3,83,1,0,2,0,1,0,50,3,60,66,1,74,100,3,0,100,1,3,100,1,82,69,1,22,48,3,81,100,1,51,100,3,47,35,1,0,0,100,50,63,22,48,,A person's view of their own knowledge before and after they are quizzed on the topic.,No thanks,control
noai,2026-02-03 09:07:46,2026-02-03 09:19:39,713,2026-02-03 09:19:40,R_3reRTuU1MRrLYDn,66313a4d57660634e1b60cbb,6,4,35,2,1,4,4,6.9,0.7,0.3,6.67,9.4,65,14,3,13,100,3,8,1,5,1,10,1,4,1,8,3,8,1,5,2,6,2,3,10,1,9,8,2,8,7,1,12,7,2,10,8,3,7,8,1,14,3,2,10,7,3,9,6,3,9,7,2,6,0,8,10,67,0,52,,How much people think they know about philosophy.,,control
noai,2026-02-03 09:14:48,2026-02-03 09:19:55,306,2026-02-03 09:19:55,R_2gCqyfXoutlJPEF,67752148c0bfa5e29a57e4cf,0,4,32,1,1,3,4,16,0.5,0.4,17.56,13.8,66,34,3,21,100,1,22,2,14,2,13,1,25,1,5,2,23,1,12,1,20,3,16,20,1,12,10,1,14,20,1,21,25,3,19,16,2,12,7,2,8,15,1,10,13,2,24,23,2,10,19,3,8,0,12,20,72,35,51,,philosophy,na,control
noai,2026-02-03 09:12:06,2026-02-03 09:20:09,482,2026-02-03 09:20:09,R_8rOUZGcQhmDs2I0,69722ac00c49f0720d607948,21,4,31,2,1,5,5,53.6,0.6,0.7,10.56,10.4,75,47,3,26,100,2,0,1,17,3,5,1,0,1,49,3,0,1,3,1,0,3,0,10,1,8,62,1,12,41,3,9,49,1,10,57,1,22,51,3,7,60,2,7,50,1,13,59,1,12,65,1,4,0,42,10,74,13,49,,deductive reasoning>,,control
